n_age,b_gender,n_income,n_daysWithoutFrequency,n_lifetimeValue,b_useByTime,b_waterActivities,b_fitnessActivities,b_teamActivities,b_combatActivities,n_allowedWeeklyVisits,n_allowedVisits,n_realVisits,n_renewals,b_dropout,n_timeAsCustomer,c_timeAsCustomer,n_recency,c_recency,n_frequenciesWeek,c_frequenciesWeek,n_classesWeek,c_classesWeek,n_classesVisit,c_classesVisit,n_ratioUtilization,c_utilization,n_spentPerMonth,b_rareActivities
21.0,0,1910.0,93.0,228.7,0,0.0,1.0,0.0,0.0,7.0,28.98,12.0,1.0,1,315.0,6-12m,1599,>12m,1.3777777777777778,1-2,0.0,0,0.0,0,41.40786749482402,25-50%,21.78095238095238,0.0
27.0,0,2860.0,10.0,588.45,0,0.0,0.0,0.0,0.0,2.0,17.42,15.0,2.0,1,500.0,12m+,1197,>12m,0.98,0.5-1,0.952,0.5-1,0.9714285714285714,0.5-1,86.10792192881745,>75%,35.307,1.0
54.0,0,5560.0,60.0,499.2,0,0.0,0.0,0.0,0.0,2.0,17.42,6.0,2.0,1,405.0,12m+,1568,>12m,0.9333333333333333,0.5-1,0.9333333333333333,0.5-1,1.0,0.5-1,34.44316877152698,25-50%,36.977777777777774,1.0
21.0,0,1540.0,176.0,29.600000000000023,0,0.0,1.0,0.0,0.0,7.0,28.98,3.0,1.0,1,198.0,6-12m,1682,>12m,0.10606060606060606,0.1-0.2,0.0,0,0.0,0,10.351966873706004,<25%,4.484848484848488,0.0
55.0,1,5620.0,139.0,335.6,0,0.0,0.0,1.0,0.0,4.0,21.16,0.0,1.0,0,395.0,12m+,139,3-12m,0.3367088607594937,0.2-0.5,0.3367088607594937,0.1-0.5,1.0,0.5-1,0.0,<25%,25.48860759493671,0.0
72.0,1,5140.0,10.0,62.19999999999996,0,0.0,1.0,0.0,0.0,7.0,28.98,7.0,0.0,0,29.0,<1m,10,1-2w,1.6896551724137931,1-2,0.2413793103448276,0.1-0.5,0.14285714285714285,<0.5,24.154589371980677,<25%,64.34482758620686,0.0
28.0,1,1920.0,41.00000000000001,184.5,0,0.0,0.0,0.0,1.0,7.0,60.97,2.0,0.0,1,293.0,6-12m,498,>12m,0.14334470989761092,0.1-0.2,0.0,0,0.0,0,3.2803017877644742,<25%,18.890784982935156,0.0
77.0,1,7220.0,10.0,147.6,0,0.0,0.0,0.0,0.0,2.0,17.42,11.0,0.0,1,102.0,3-6m,832,>12m,1.303921568627451,1-2,1.303921568627451,>1,1.0,0.5-1,63.14580941446612,50-75%,43.411764705882355,1.0
22.0,0,2060.0,22.000000000000007,47.19999999999999,0,0.0,1.0,0.0,0.0,7.0,30.03,3.0,0.0,0,30.0,<1m,22,2-4w,0.7,0.5-1,0.0,0,0.0,0,9.99000999000999,<25%,47.19999999999999,0.0
4.0,1,0.0,1.0,425.7,0,1.0,0.0,0.0,0.0,2.0,6.280000000000001,3.0,1.0,0,402.0,12m+,1,<1w,0.5014925373134328,0.5-1,0.40049751243781095,0.1-0.5,0.7986111111111112,0.5-1,47.770700636942664,25-50%,31.76865671641791,0.0
31.0,1,3800.0,0.0,141.7,0,0.0,1.0,0.0,0.0,7.0,30.03,13.0,0.0,1,153.0,3-6m,826,>12m,1.2810457516339868,1-2,0.0,0,0.0,0,43.290043290043286,25-50%,27.784313725490193,0.0
24.0,1,1970.0,733.9999999999999,467.1,0,0.0,1.0,0.0,0.0,7.0,60.97,5.0,5.0,0,1599.0,12m+,734,>12m,0.030644152595372107,<0.1,0.0,0,0.0,0,8.200754469411185,<25%,8.76360225140713,0.0
38.0,1,3380.0,37.0,220.5,0,0.0,1.0,0.0,0.0,7.0,59.01,6.0,0.0,1,208.0,6-12m,609,>12m,1.4134615384615385,1-2,0.0,0,0.0,0,10.167768174885612,<25%,31.802884615384613,0.0
24.0,1,2120.0,40.0,61.599999999999994,0,0.0,1.0,0.0,0.0,7.0,67.97,2.0,0.0,1,96.0,3-6m,1227,>12m,0.5104166666666666,0.5-1,0.0,0,0.0,0,2.9424746211563924,<25%,19.25,0.0
24.0,1,1770.0,35.0,238.6,0,0.0,1.0,0.0,0.0,7.0,60.97,5.0,2.0,1,428.0,12m+,1309,>12m,0.6051401869158879,0.5-1,0.0,0,0.0,0,8.200754469411185,<25%,16.72429906542056,0.0
29.0,1,1960.0,6.0,66.0,0,0.0,0.0,0.0,1.0,7.0,28.98,2.0,0.0,0,31.0,1-3m,6,<1w,0.45161290322580644,0.2-0.5,0.0,0,0.0,0,6.901311249137336,<25%,63.87096774193548,0.0
20.0,1,2050.0,41.00000000000001,53.599999999999994,0,0.0,1.0,0.0,0.0,7.0,60.97,7.0,0.0,1,63.0,1-3m,764,>12m,0.8888888888888888,0.5-1,0.0,0,0.0,0,11.481056257175661,<25%,25.52380952380952,0.0
21.0,1,1350.0,20.0,72.19999999999999,0,0.0,1.0,0.0,0.0,7.0,59.01,7.0,0.0,1,124.0,3-6m,253,3-12m,0.6209677419354839,0.5-1,0.0,0,0.0,0,11.862396204033216,<25%,17.46774193548387,0.0
25.0,0,2560.0,299.0,138.7,0,0.0,1.0,0.0,0.0,7.0,28.98,0.0,1.0,1,330.0,6-12m,1805,>12m,0.1484848484848485,0.1-0.2,0.0,0,0.0,0,0.0,<25%,12.60909090909091,0.0
43.0,0,2070.0,54.0,132.6,0,0.0,1.0,0.0,0.0,7.0,28.98,8.0,1.0,1,245.0,6-12m,1560,>12m,0.8,0.5-1,0.0,0,0.0,0,27.605244996549345,25-50%,16.236734693877548,0.0
28.0,1,2540.0,13.0,194.40000000000003,0,0.0,1.0,0.0,0.0,7.0,60.97,14.0,0.0,1,266.0,6-12m,155,3-12m,2.0526315789473686,2-3,0.0,0,0.0,0,22.962112514351322,<25%,21.92481203007519,0.0
21.0,1,2040.0,27.0,275.6,0,1.0,0.0,0.0,0.0,7.0,60.97,1.0,0.0,1,327.0,6-12m,1214,>12m,0.42813455657492355,0.2-0.5,0.0,0,0.0,0,1.6401508938822371,<25%,25.284403669724774,0.0
23.0,0,1940.0,2.0,195.1,0,0.0,1.0,0.0,0.0,7.0,24.01,3.0,4.0,0,1498.0,12m+,2,<1w,0.24299065420560748,0.2-0.5,0.0,0,0.0,0,12.494793835901707,<25%,3.9072096128170895,0.0
14.0,1,0.0,264.00000000000006,1622.45,0,1.0,1.0,0.0,0.0,2.0,11.999999999999996,0.0,5.0,1,1858.0,12m+,282,3-12m,0.4332615715823466,0.2-0.5,0.36167922497308935,0.1-0.5,0.8347826086956521,0.5-1,0.0,<25%,26.19671689989236,0.0
22.0,1,1500.0,131.0,284.2,0,1.0,0.0,0.0,1.0,7.0,60.97,8.0,1.0,1,370.0,12m+,1637,>12m,2.0243243243243243,2-3,0.0,0,0.0,0,13.121207151057897,<25%,23.04324324324324,0.0
16.0,1,0.0,104.0,264.5,0,1.0,0.0,0.0,0.0,6.0,52.26,0.0,0.0,1,144.0,3-6m,747,>12m,1.1666666666666667,1-2,0.9236111111111112,0.5-1,0.7916666666666666,0.5-1,0.0,<25%,55.104166666666664,0.0
29.0,0,2220.0,3.0,1295.6,0,0.0,1.0,0.0,0.0,7.0,52.01,16.0,5.0,0,1871.0,12m+,3,<1w,1.911811865312667,1-2,0.0,0,0.0,0,30.763314747164006,25-50%,20.773917691074292,0.0
31.0,1,2990.0,12.0,59.5,0,0.0,1.0,0.0,0.0,7.0,60.97,8.0,0.0,1,66.0,1-3m,185,3-12m,1.0606060606060606,1-2,0.0,0,0.0,0,13.121207151057897,<25%,27.045454545454543,0.0
46.0,1,5630.0,0.0,546.8,0,0.0,1.0,0.0,0.0,4.0,12.560000000000002,4.0,2.0,0,588.0,12m+,0,<1w,0.8333333333333334,0.5-1,0.7976190476190477,0.5-1,0.9571428571428572,0.5-1,31.847133757961778,25-50%,27.897959183673468,0.0
51.0,1,4910.0,32.0,148.6,0,0.0,1.0,0.0,0.0,7.0,30.03,0.0,1.0,1,161.0,3-6m,1113,>12m,0.391304347826087,0.2-0.5,0.0,0,0.0,0,0.0,<25%,27.689440993788818,0.0
52.0,1,5130.0,34.0,81.60000000000002,0,0.0,1.0,0.0,0.0,7.0,67.97,7.0,0.0,1,75.0,1-3m,1221,>12m,1.0266666666666666,1-2,0.0,0,0.0,0,10.298661174047375,<25%,32.64000000000001,0.0
24.0,1,2960.0,14.0,90.19999999999999,0,0.0,0.0,0.0,1.0,7.0,52.01,5.0,0.0,0,59.0,1-3m,14,1-2w,0.711864406779661,0.5-1,0.0,0,0.0,0,9.613535858488753,<25%,45.86440677966101,0.0
22.0,1,1920.0,72.0,109.6,0,0.0,1.0,0.0,0.0,7.0,28.98,12.0,1.0,1,190.0,6-12m,1578,>12m,1.5842105263157895,1-2,0.0,0,0.0,0,41.40786749482402,25-50%,17.305263157894736,0.0
22.0,0,2230.0,47.0,85.6,0,0.0,1.0,0.0,0.0,7.0,24.99,13.0,1.0,1,132.0,3-6m,1553,>12m,2.3863636363636362,2-3,0.0,0,0.0,0,52.020808323329334,50-75%,19.454545454545453,0.0
51.0,1,4190.0,41.00000000000001,83.39999999999998,0,0.0,1.0,0.0,0.0,7.0,60.97,7.0,0.0,1,90.0,1-3m,521,>12m,1.6333333333333333,1-2,0.0,0,0.0,0,11.481056257175661,<25%,27.799999999999994,0.0
3.0,1,0.0,30.0,625.7,0,1.0,0.0,0.0,0.0,2.0,17.42,6.0,3.0,1,500.0,12m+,698,>12m,0.49,0.2-0.5,0.434,0.1-0.5,0.8857142857142857,0.5-1,34.44316877152698,25-50%,37.542,0.0
23.0,0,1500.0,30.0,47.60000000000002,0,0.0,1.0,0.0,0.0,7.0,30.03,1.0,0.0,1,33.0,1-3m,1130,>12m,0.21212121212121213,0.2-0.5,0.0,0,0.0,0,3.33000333000333,<25%,43.272727272727295,0.0
24.0,1,1520.0,41.00000000000001,427.8,0,1.0,0.0,0.0,0.0,7.0,62.02,8.0,2.0,1,559.0,12m+,92,3-12m,1.6153846153846154,1-2,0.0,0,0.0,0,12.899064817800708,<25%,22.958855098389982,0.0
24.0,0,2570.0,8.0,108.29999999999998,0,0.0,0.0,0.0,1.0,7.0,59.01,5.0,2.0,1,242.0,6-12m,241,3-12m,0.2892561983471074,0.2-0.5,0.0,0,0.0,0,8.47314014573801,<25%,13.42561983471074,0.0
13.0,1,0.0,13.0,330.7,0,1.0,0.0,0.0,0.0,4.0,34.84,10.0,0.0,1,262.0,6-12m,155,3-12m,1.2557251908396947,1-2,1.1488549618320612,>1,0.9148936170212766,0.5-1,28.702640642939148,25-50%,37.86641221374045,0.0
21.0,1,1310.0,24.0,164.5,0,0.0,1.0,0.0,0.0,7.0,21.98,0.0,1.0,0,244.0,6-12m,24,2-4w,0.7745901639344263,0.5-1,0.0,0,0.0,0,0.0,<25%,20.225409836065577,0.0
23.0,1,2060.0,1.0,850.3,1,1.0,1.0,0.0,0.0,7.0,60.97,11.0,4.0,1,1490.0,12m+,1,<1w,1.4516778523489933,1-2,0.0,0,0.0,0,18.04165983270461,<25%,17.12013422818792,0.0
24.0,1,1940.0,42.0,110.6,0,0.0,1.0,0.0,0.0,7.0,45.01,1.0,1.0,1,273.0,6-12m,742,>12m,0.10256410256410256,0.1-0.2,0.0,0,0.0,0,2.2217285047767166,<25%,12.153846153846153,0.0
21.0,1,1510.0,11.0,80.5,0,0.0,1.0,0.0,0.0,7.0,60.97,24.0,0.0,1,102.0,3-6m,153,3-12m,3.3627450980392157,>3,0.0,0,0.0,0,39.36362145317369,25-50%,23.676470588235293,0.0
20.0,1,1960.0,28.0,167.3,0,0.0,1.0,0.0,0.0,7.0,60.97,4.0,1.0,1,442.0,12m+,1428,>12m,0.20588235294117646,0.2-0.5,0.0,0,0.0,0,6.5606035755289485,<25%,11.355203619909503,0.0
22.0,0,2290.0,2.0,79.99999999999997,0,0.0,1.0,0.0,1.0,7.0,28.98,4.0,1.0,0,191.0,6-12m,2,<1w,0.4031413612565445,0.2-0.5,0.0,0,0.0,0,13.802622498274673,<25%,12.565445026178006,0.0
23.0,1,1540.0,133.0,72.84999999999997,0,0.0,1.0,0.0,0.0,7.0,28.98,9.0,1.0,1,231.0,6-12m,1639,>12m,0.48484848484848486,0.2-0.5,0.0,0,0.0,0,31.055900621118013,25-50%,9.461038961038957,0.0
37.0,0,3670.0,21.0,120.4,0,1.0,0.0,0.0,0.0,2.0,17.72,2.0,0.0,1,96.0,3-6m,282,3-12m,0.5104166666666666,0.5-1,0.5104166666666666,0.5-1,1.0,0.5-1,11.286681715575622,<25%,37.625,0.0
24.0,0,2140.0,83.0,63.60000000000002,0,0.0,1.0,0.0,0.0,7.0,59.99,0.0,0.0,1,139.0,3-6m,1417,>12m,0.2517985611510791,0.2-0.5,0.0,0,0.0,0,0.0,<25%,13.726618705035976,0.0
18.0,1,910.0,117.0,556.7,0,0.0,0.0,1.0,0.0,4.0,34.84,0.0,2.0,1,555.0,12m+,1304,>12m,0.11351351351351352,0.1-0.2,0.1009009009009009,0.1-0.5,0.8888888888888888,0.5-1,0.0,<25%,30.091891891891898,0.0
10.999999999999998,1,0.0,225.0,813.8,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,2.0,1,829.0,12m+,887,>12m,0.3293124246079614,0.2-0.5,0.36308805790108567,0.1-0.5,1.1025641025641026,>1,0.0,<25%,29.449939686369117,0.0
13.0,0,0.0,111.0,183.4,0,1.0,0.0,0.0,0.0,2.0,16.859999999999996,0.0,0.0,1,190.0,6-12m,344,3-12m,0.29473684210526313,0.2-0.5,0.11052631578947368,0.1-0.5,0.375,<0.5,0.0,<25%,28.957894736842103,0.0
19.0,0,1630.0,13.0,136.0,0,0.0,1.0,0.0,0.0,7.0,17.009999999999998,3.0,1.0,0,255.0,6-12m,13,1-2w,0.5764705882352941,0.5-1,0.0,0,0.0,0,17.63668430335097,<25%,16.0,0.0
20.0,0,1580.0,226.00000000000006,108.59999999999997,1,0.0,1.0,0.0,0.0,7.0,62.02,5.0,0.0,1,300.0,6-12m,1413,>12m,0.49,0.2-0.5,0.0,0,0.0,0,8.061915511125443,<25%,10.859999999999996,0.0
19.0,0,2130.0,176.0,33.60000000000002,0,0.0,1.0,0.0,0.0,7.0,28.98,2.0,1.0,1,181.0,6-12m,1682,>12m,0.07734806629834254,<0.1,0.0,0,0.0,0,6.901311249137336,<25%,5.5690607734806665,0.0
22.0,0,2190.0,317.0,45.19999999999999,0,0.0,1.0,0.0,0.0,7.0,28.98,4.0,1.0,1,337.0,6-12m,1823,>12m,0.0830860534124629,<0.1,0.0,0,0.0,0,13.802622498274673,<25%,4.02373887240356,0.0
7.0,1,0.0,162.0,294.2,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,3.0,1,699.0,12m+,619,>12m,0.21030042918454936,0.2-0.5,0.1301859799713877,0.1-0.5,0.6190476190476191,0.5-1,0.0,<25%,12.626609442060087,0.0
24.0,1,2120.0,22.000000000000007,50.0,0,0.0,1.0,0.0,0.0,7.0,30.03,5.0,0.0,1,31.0,1-3m,1084,>12m,1.1290322580645162,1-2,0.0,0,0.0,0,16.65001665001665,<25%,48.387096774193544,0.0
59.0,0,6240.0,1.0,757.8,0,0.0,0.0,0.0,0.0,7.0,59.01,20.0,4.0,0,1228.0,12m+,1,<1w,1.6074918566775245,1-2,0.0,0,0.0,0,33.89256058295204,25-50%,18.51302931596091,1.0
6.0,0,0.0,49.0,833.8,0,1.0,0.0,0.0,0.0,4.0,34.84,1.0,1.0,1,602.0,12m+,1323,>12m,0.9767441860465116,0.5-1,0.9302325581395349,0.5-1,0.9523809523809523,0.5-1,2.870264064293915,<25%,41.5514950166113,0.0
6.0,0,0.0,15.0,305.4,0,1.0,0.0,0.0,0.0,2.0,17.42,6.0,0.0,1,274.0,6-12m,157,3-12m,0.45985401459854014,0.2-0.5,0.30656934306569344,0.1-0.5,0.6666666666666666,0.5-1,34.44316877152698,25-50%,33.43795620437956,0.0
40.0,0,2960.0,162.0,171.6,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,0.0,1,182.0,6-12m,955,>12m,0.19230769230769232,0.1-0.2,0.0,0,0.0,0,0.0,<25%,28.285714285714285,0.0
22.0,0,1880.0,34.0,215.6,0,0.0,1.0,0.0,0.0,7.0,66.01,4.0,0.0,1,311.0,6-12m,1221,>12m,1.4630225080385852,1-2,0.0,0,0.0,0,6.059687926071807,<25%,20.797427652733116,0.0
26.0,0,2450.0,4.0,29.600000000000023,0,0.0,1.0,0.0,0.0,7.0,30.03,12.0,0.0,1,33.0,1-3m,1191,>12m,2.5454545454545463,2-3,0.0,0,0.0,0,39.96003996003996,25-50%,26.909090909090928,0.0
26.0,0,1640.0,10.0,133.6,1,0.0,0.0,0.0,0.0,2.0,17.42,10.0,0.0,1,115.0,3-6m,1197,>12m,1.1565217391304348,1-2,1.0956521739130434,>1,0.9473684210526315,0.5-1,57.405281285878296,50-75%,34.85217391304348,1.0
20.0,0,1510.0,15.0,61.599999999999994,0,0.0,1.0,0.0,0.0,7.0,30.03,7.0,0.0,1,30.0,<1m,959,>12m,1.6333333333333333,1-2,0.0,0,0.0,0,23.310023310023308,<25%,61.599999999999994,0.0
13.0,1,0.0,6.0,1311.2500000000002,0,1.0,0.0,0.0,0.0,4.0,34.84,6.0,2.0,0,789.0,12m+,6,<1w,0.9315589353612167,0.5-1,0.9226869455006337,0.5-1,0.9904761904761905,0.5-1,17.22158438576349,<25%,49.85741444866921,0.0
61.0,0,940.0,1.0,360.8,0,0.0,0.0,0.0,0.0,7.0,59.01,40.0,1.0,0,399.0,12m+,1,<1w,2.3157894736842106,2-3,0.0,0,0.0,0,67.78512116590409,50-75%,27.127819548872182,1.0
10.0,1,0.0,38.0,841.55,0,1.0,0.0,0.0,0.0,4.0,34.84,2.0,3.0,1,851.0,12m+,495,>12m,0.6580493537015276,0.5-1,0.6333725029377203,0.5-1,0.9625,0.5-1,5.74052812858783,<25%,29.666862514688603,0.0
72.0,1,4070.0,50.0,141.6,0,1.0,0.0,0.0,0.0,7.0,60.97,2.0,1.0,1,189.0,6-12m,773,>12m,0.7407407407407407,0.5-1,0.5925925925925926,0.5-1,0.8,0.5-1,3.2803017877644742,<25%,22.476190476190474,0.0
25.0,0,2100.0,315.0,158.2,0,0.0,0.0,0.0,0.0,2.0,17.72,0.0,1.0,1,356.0,6-12m,1821,>12m,0.05898876404494382,<0.1,0.05898876404494382,<0.1,1.0,0.5-1,0.0,<25%,13.331460674157302,1.0
25.0,1,2330.0,48.0,66.0,0,0.0,0.0,0.0,1.0,7.0,60.97,3.0,0.0,1,67.0,1-3m,162,3-12m,0.417910447761194,0.2-0.5,0.0,0,0.0,0,4.920452681646712,<25%,29.55223880597015,0.0
62.0,0,7880.0,192.0,374.6,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,0.0,1,306.0,6-12m,1379,>12m,0.16013071895424835,0.1-0.2,0.0,0,0.0,0,0.0,<25%,36.72549019607843,0.0
21.0,1,1940.0,1.0,43.69999999999999,0,0.0,1.0,0.0,0.0,6.4,21.0,9.0,0.0,0,21.0,<1m,1,<1w,3.0,2-3,0.0,0,0.0,0,42.857142857142854,25-50%,62.42857142857141,0.0
43.0,0,4190.0,5.0,68.4,0,0.0,1.0,0.0,0.0,7.0,42.98,17.0,0.0,1,43.0,1-3m,462,>12m,2.7674418604651163,2-3,0.0,0,0.0,0,39.55328059562588,25-50%,47.720930232558146,0.0
37.0,0,3450.0,1.0,240.2,0,0.0,0.0,1.0,0.0,7.0,60.97,20.0,1.0,0,160.0,3-6m,1,<1w,2.0125,2-3,0.0,0,0.0,0,32.80301787764474,25-50%,45.0375,0.0
55.0,0,7520.0,286.0,136.2,0,0.0,0.0,0.0,1.0,7.0,59.01,0.0,1.0,1,356.0,6-12m,1792,>12m,0.2949438202247191,0.2-0.5,0.0,0,0.0,0,0.0,<25%,11.47752808988764,0.0
26.0,0,1900.0,124.0,119.6,0,1.0,1.0,0.0,0.0,7.0,59.01,0.0,0.0,1,190.0,6-12m,696,>12m,0.7736842105263158,0.5-1,0.0,0,0.0,0,0.0,<25%,18.88421052631579,0.0
52.0,1,6650.0,130.0,193.2,0,0.0,1.0,0.0,0.0,7.0,62.02,0.0,2.0,1,382.0,12m+,181,3-12m,0.03664921465968586,<0.1,0.0,0,0.0,0,0.0,<25%,15.172774869109947,0.0
33.0,0,5060.0,36.0,527.7,0,1.0,0.0,0.0,0.0,7.0,60.97,19.0,2.0,1,489.0,12m+,829,>12m,0.8588957055214724,0.5-1,0.0,0,0.0,0,31.162866983762505,25-50%,32.374233128834355,0.0
25.0,0,3220.0,2.0,54.19999999999999,0,0.0,1.0,0.0,1.0,7.0,30.03,11.0,3.0,0,841.0,12m+,2,<1w,0.09155766944114149,<0.1,0.0,0,0.0,0,36.63003663003663,25-50%,1.9334126040428057,0.0
1.0,1,0.0,5.0,343.5,0,1.0,0.0,0.0,0.0,2.0,17.42,8.0,1.0,0,272.0,6-12m,5,<1w,0.6433823529411765,0.5-1,0.33455882352941174,0.1-0.5,0.52,0.5-1,45.92422502870264,25-50%,37.88602941176471,0.0
2.0,1,0.0,6.0,397.35,0,1.0,0.0,0.0,0.0,2.0,16.859999999999996,9.0,2.0,1,366.0,12m+,250,3-12m,0.6311475409836066,0.5-1,0.592896174863388,0.5-1,0.9393939393939394,0.5-1,53.38078291814948,50-75%,32.56967213114754,0.0
25.0,1,1940.0,82.0,103.6,0,1.0,0.0,0.0,0.0,2.0,17.42,2.0,0.0,1,166.0,3-6m,875,>12m,0.7168674698795181,0.5-1,0.6746987951807228,0.5-1,0.9411764705882353,0.5-1,11.48105625717566,<25%,18.72289156626506,0.0
43.0,0,4210.0,0.0,1186.42,0,0.0,1.0,0.0,0.0,7.0,60.97,13.0,5.0,0,1868.0,12m+,0,<1w,1.2628479657387581,1-2,0.0,0,0.0,0,21.321961620469082,<25%,19.05385438972163,0.0
3.0,1,0.0,42.0,59.900000000000034,0,1.0,0.0,0.0,0.0,2.0,13.999999999999996,1.0,0.0,1,49.0,1-3m,614,>12m,0.14285714285714285,0.1-0.2,0.0,0,0.0,0,7.142857142857145,<25%,36.67346938775512,0.0
3.0,0,0.0,29.0,881.3199999999999,0,1.0,0.0,0.0,0.0,2.0,17.42,2.0,3.0,1,872.0,12m+,383,>12m,0.37729357798165136,0.2-0.5,0.3371559633027522,0.1-0.5,0.8936170212765956,0.5-1,11.48105625717566,<25%,30.32064220183486,0.0
14.0,0,502.0,0.0,503.1,0,1.0,0.0,1.0,0.0,4.0,34.28,18.0,3.0,0,899.0,12m+,0,<1w,0.21023359288097887,0.2-0.5,0.17908787541713014,0.1-0.5,0.8518518518518519,0.5-1,52.50875145857643,50-75%,16.78865406006674,0.0
5.0,0,0.0,1.0,1310.3000000000002,0,1.0,0.0,0.0,0.0,2.0,17.42,3.0,3.0,0,1113.0,12m+,1,<1w,0.6792452830188679,0.5-1,0.5723270440251572,0.5-1,0.8425925925925926,0.5-1,17.22158438576349,<25%,35.318059299191376,0.0
18.0,0,1410.0,402.0,451.7,0,0.0,0.0,1.0,0.0,4.0,34.84,0.0,2.0,1,507.0,12m+,890,>12m,0.1242603550295858,0.1-0.2,0.1242603550295858,0.1-0.5,1.0,0.5-1,0.0,<25%,26.727810650887573,0.0
14.0,1,0.0,302.00000000000006,143.2,0,1.0,0.0,0.0,0.0,2.0,17.72,0.0,1.0,1,349.0,6-12m,1808,>12m,0.20057306590257878,0.2-0.5,0.18051575931232092,0.1-0.5,0.9,0.5-1,0.0,<25%,12.30945558739255,0.0
40.0,1,3510.0,42.0,382.5,0,0.0,0.0,0.0,1.0,7.0,60.97,7.0,2.0,1,348.0,6-12m,835,>12m,0.6637931034482759,0.5-1,0.0,0,0.0,0,11.481056257175661,<25%,32.97413793103448,0.0
42.0,0,4580.0,0.0,2676.3,0,1.0,0.0,1.0,0.0,4.0,34.28,19.0,5.0,0,1727.0,12m+,0,<1w,1.3335263462651998,1-2,1.313259988419224,>1,0.9848024316109423,0.5-1,55.42590431738623,50-75%,46.490445859872615,0.0
9.0,1,0.0,0.0,1193.85,0,1.0,0.0,0.0,0.0,4.0,34.84,11.0,3.0,0,987.0,12m+,0,<1w,0.9787234042553191,0.5-1,0.7304964539007093,0.5-1,0.7463768115942029,0.5-1,31.57290470723306,25-50%,36.287234042553195,0.0
33.0,1,4450.0,11.0,38.5,0,0.0,1.0,0.0,0.0,7.0,24.01,2.0,0.0,1,24.0,<1m,365,3-12m,0.5833333333333334,0.5-1,0.0,0,0.0,0,8.329862557267804,<25%,48.125,0.0
67.0,0,3330.0,345.0,132.6,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,3.0,1,1100.0,12m+,374,>12m,0.5790909090909091,0.5-1,0.0,0,0.0,0,0.0,<25%,3.6163636363636362,0.0
6.0,1,0.0,8.0,288.6,0,0.0,0.0,0.0,0.0,1.0,8.71,5.0,2.0,1,372.0,12m+,1195,>12m,0.47043010752688175,0.2-0.5,0.3387096774193548,0.1-0.5,0.72,0.5-1,57.405281285878296,50-75%,23.2741935483871,1.0
23.0,1,1660.0,0.0,120.19999999999999,0,0.0,1.0,0.0,0.0,7.0,21.98,8.0,1.0,0,120.0,3-6m,0,<1w,2.1,2-3,0.0,0,0.0,0,36.39672429481347,25-50%,30.049999999999994,0.0
23.0,1,1490.0,28.0,335.8,0,1.0,1.0,0.0,0.0,7.0,60.97,9.0,1.0,1,603.0,12m+,170,3-12m,0.5107794361525705,0.5-1,0.0,0,0.0,0,14.761358044940135,<25%,16.706467661691544,0.0
24.0,0,2520.0,717.0,457.6,0,0.0,1.0,0.0,0.0,7.0,60.97,1.0,5.0,0,1718.0,12m+,717,>12m,0.3178114086146682,0.2-0.5,0.0,0,0.0,0,1.6401508938822371,<25%,7.990686845168801,0.0
52.0,0,6380.0,101.0,257.2,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,3.0,1,506.0,12m+,763,>12m,0.22134387351778656,0.2-0.5,0.0,0,0.0,0,0.0,<25%,15.249011857707508,0.0
36.0,1,3890.0,290.0,69.6,1,0.0,1.0,0.0,0.0,7.0,30.03,18.0,2.0,1,392.0,12m+,1112,>12m,0.625,0.5-1,0.0,0,0.0,0,59.94005994005994,50-75%,5.326530612244897,0.0
9.0,0,0.0,1.0,1913.47,0,1.0,0.0,0.0,0.0,2.0,17.42,11.0,5.0,0,1840.0,12m+,1,<1w,0.6277173913043478,0.5-1,0.6010869565217392,0.5-1,0.9575757575757575,0.5-1,63.14580941446612,50-75%,31.197880434782608,0.0
18.0,1,1780.0,2.0,91.5,0,0.0,0.0,1.0,1.0,7.0,17.009999999999998,4.0,1.0,0,159.0,3-6m,2,<1w,0.1761006289308176,0.1-0.2,0.0,0,0.0,0,23.515579071134628,<25%,17.264150943396224,0.0
24.0,1,2200.0,12.0,50.69999999999999,0,0.0,1.0,0.0,0.0,7.0,38.01,4.0,0.0,1,38.0,1-3m,185,3-12m,0.7368421052631579,0.5-1,0.18421052631578946,0.1-0.5,0.25,<0.5,10.523546435148646,<25%,40.02631578947367,0.0
22.0,0,1990.0,250.0,201.2,1,1.0,0.0,0.0,0.0,7.0,60.97,2.0,2.0,1,510.0,12m+,1437,>12m,0.23333333333333334,0.2-0.5,0.0,0,0.0,0,3.2803017877644742,<25%,11.835294117647058,0.0
22.0,1,1320.0,49.0,69.6,0,0.0,1.0,0.0,0.0,7.0,30.03,15.0,0.0,1,100.0,3-6m,890,>12m,1.26,1-2,0.0,0,0.0,0,49.95004995004995,25-50%,20.88,0.0
25.0,1,1830.0,12.0,118.90000000000003,0,0.0,1.0,0.0,0.0,7.0,60.97,28.0,0.0,1,89.0,1-3m,336,3-12m,2.438202247191011,2-3,0.0,0,0.0,0,45.924225028702644,25-50%,40.07865168539327,0.0
